Paragraph 0
第一回宴桃园豪杰三结义斩黄巾英雄首立功	Đệ nhất hồi yến đào viên hào kiệt tam kết nghĩa trảm hoàng cân anh hùng thủ lập công
”遂令军士，每人束草一把，暗地埋伏。	" Toại lệnh quân sĩ, mỗi nhân thúc thảo nhất bả, ám địa mai phục.
其夜大风忽起。	Kì dạ đại phong hốt khởi.
二更以后，一齐纵火，嵩与儁各引兵攻击贼寨，火焰张天，贼众惊慌，马不及鞍，人不及甲，四散奔走。	Nhị canh dĩ hậu, nhất tề túng hỏa, tung dữ tuấn các dẫn binh công kích tặc trại, hỏa diễm trương thiên, tặc chúng kinh hoảng, mã bất cập an, nhân bất cập giáp, tứ tán bôn tẩu.

Paragraph 16
杀到天明，张梁、张宝引败残军士，夺路而走。	Sát đáo thiên minh, trương Đôi bên đánh nhau đến sáng, Trương lương, trương bảo dẫn bại tàn quân sĩ, đoạt lộ nhi tẩu.
忽见一彪军马，尽打红旗，当头来到，截住去路。	Hốt kiến nhất bưu quân mã, tẫn đả hồng kì, đương đầu lai đáo, tiệt trụ khứ lộ.
为首闪出一将，身长七尺，细眼长髯，官拜骑都尉，沛国谯郡人也，姓曹名操字孟德。	Vi thủ thiểm xuất nhất tương, thân trường thất xích, tế nhãn trường nhiêm, quan bái kỵ đô úy, phái quốc tiếu quận nhân dã, tính tào danh thao tự mạnh đức.
操父曹嵩，本姓夏侯氏，因为中常侍曹腾之养子，故冒姓曹。	Thao phụ tào tung, bổn tính hạ hầu thị, nhân vi trung thường thị tào đằng chi dưỡng tử, cố mạo tính tào.
曹嵩生操，小字阿瞒，一名吉利。	Tào tung sinh thao, tiểu tự a man, nhất danh cát lợi.
操幼时，好游猎，喜歌舞，有权谋，多机变。	Thao ấu thời, hảo du liệp, hỉ ca vũ, hữu quyền mưu, đa cơ biến.
操有叔父，见操游荡无度，尝怒之，言于曹嵩。	Thao hữu thúc phụ, kiến thao du đãng vô độ, thường nộ chi, ngôn vu tào tung.
嵩责操。	Tung trách thao.
操忽心生一计，见叔父来，诈倒于地，作中风之状。	Thao hốt tâm sinh nhất kế, kiến thúc phụ lai, trá đảo vu địa, tác trung phong chi trạng.
叔父惊告嵩，嵩急视之。	Thúc phụ kinh cáo tung, tung cấp thị chi.
操故无恙。	Thao cố vô dạng.
嵩曰：“叔言汝中风，今已愈乎？	Tung viết: "Thúc ngôn nhữ trung phong, kim dĩ dũ hồ?
”操曰：“儿自来无此病；因失爱于叔父，故见罔耳。	" Thao viết: "Nhi tự lai vô thử bệnh; nhân thất ái vu thúc phụ, cố kiến võng nhĩ.
”嵩信其言。	" Tung tín kì ngôn.
后叔父但言操过，嵩并不听。	Hậu thúc phụ đãn ngôn thao quá, tung tịnh bất thính.
因此，操得恣意放荡。	Nhân thử, thao đắc tứ ý phóng đãng.
时人有桥玄者，谓操曰：“天下将乱，非命世之才不能济。	Thời nhân hữu kiều huyền giả, vị thao viết: "Thiên hạ tướng loạn, phi mệnh thế chi tài bất năng tể.
能安之者，其在君乎？”南阳何顒见操，言：“汉室将亡，安天下者，必此人也。	Năng an chi giả, giả, tất thử nhân dã.
”汝南许劭，有知人之名。	" Nhữ nam hứa thiệu, hữu tri nhân chi danh.
操往见之，问曰：“我何如人？	Thao vãng kiến chi, vấn viết: "Ngã hà như nhân?
”劭不答。	" Thiệu bất đáp.
又问，劭曰：“子治世之能臣，乱世之奸雄也。	Hựu vấn, thiệu viết: "Tử trì thế chi năng thần, loạn thế chi gian hùng dã.
”操闻言大喜。	" Thao văn ngôn đại hỉ.
年二十，举孝廉，为郎，除洛阳北部尉。	Niên nhị thập, cử hiếu liêm, vi lang, trừ lạc dương bắc bộ úy.
初到任，即设五色棒十余条于县之四门，有犯禁者，不避豪贵，皆责之。	Sơ đáo nhâm, tức thiết ngũ sắc bổng thập dư điều vu huyền chi tứ môn, hữu phạm cấm giả, bất tị hào quý, giai trách chi.
中常侍蹇硕之叔，提刀夜行，操巡夜拿住，就棒责之。	Trung thường thị kiển thạc chi thúc, đề đao dạ hành, thao tuần dạ nã trụ, tựu bổng trách chi.
由是，内外莫敢犯者，威名颇震。	Do thị, nội ngoại mạc cảm phạm giả, uy danh pha chấn.
后为顿丘令，因黄巾起，拜为骑都尉，引马步军五千，前来颍川助战。	Hậu vi đốn khâu lệnh, nhân hoàng cân khởi, bái vi kỵ đô úy, dẫn mã bộ quân ngũ thiên, tiền lai toánh xuyên trợ chiến.
正值张梁、张宝败走，曹操拦住，大杀一阵，斩首万余级，夺得旗幡、金鼓、马匹极多。	Chánh trị trương lương, trương bảo bại tẩu, tào thao lan trụ, đại sát nhất trận, trảm thủ vạn dư cấp, đoạt đắc kì phiên, kim cổ, mã thất cực đa.
张梁、张宝死战得脱。	Trương lương, trương bảo tử chiến đắc thoát.
操见过皇甫嵩、朱儁，随即引兵追袭张梁、张宝去了。	Thao kiến quá hoàng phủ tung, chu tuấn, tùy tức dẫn binh truy tập trương lương, trương bảo khứ liễu. người này!

Paragraph 17
却说玄德引关、张来颍川，听得喊杀之声，又望见火光烛天，急引兵来时，贼已败散。	Khước thuyết huyền đức dẫn quan, trương lai toánh xuyên, thính đắc hảm sát chi thanh, hựu vọng kiến hỏa quang chúc thiên, cấp dẫn binh lai thời, tặc dĩ bại tán.
玄德见皇甫嵩、朱儁，具道卢植之意。	Huyền đức kiến hoàng phủ tung, chu tuấn, cụ đạo lô thực chi ý.
嵩曰：“张梁、张宝势穷力乏，必投广宗去依张角。	Tung viết: "Trương lương, trương bảo thế cùng lực phạp, tất đầu quảng tông khứ y trương giác.
玄德可即星夜往助。	Huyền đức khả tức tinh dạ vãng trợ.
”玄德领命，遂引兵复回。	" Huyền đức lĩnh mệnh, toại dẫn binh phục hồi.
到得半路，只见一簇军马，护送一辆槛车，车中之囚，乃卢植也。	Đáo đắc bán lộ, chỉ kiến nhất thốc quân mã, hộ tống nhất lượng hạm xa, xa trung chi tù, nãi lô thực dã.
玄德大惊，滚鞍下马，问其缘故。	Huyền đức đại kinh, cổn an hạ mã, vấn kì duyến cố.
植曰：“我围张角，将次可破；因角用妖术，未能即胜。	Thực viết: "Ngã vi trương giác, tương thứ khả phá; nhân giác dụng yêu thuật, vị năng tức thắng.
朝廷差黄门左丰前来体探，问我索取贿赂。	Triều đình sai hoàng môn tả phong tiền lai thể tham, vấn ngã tác thủ hối lộ.
我答曰：‘军粮尚缺，安有余钱奉承天使？	Ngã đáp viết: 'Quân Lương Thượng Khuyết, An Hữu Dư Tiền Phụng Thừa Thiên Sứ?
’左丰挟恨，回奏朝廷，说我高垒不战，惰慢军心；因此朝廷震怒，遣中郎将董卓来代将我兵，取我回京问罪。	' tả phong hiệp hận, hồi tấu triều đình, thuyết ngã cao lũy bất chiến, nọa mạn quân tâm; nhân thử triều đình chấn nộ, khiển trung lang tương đổng trác lai đại tương ngã binh, thủ ngã hồi kinh vấn tội.
”张飞听罢，大怒，要斩护送军人，以救卢植。	"Trương phi thính bãi, đại nộ, yếu trảm hộ tống quân nhân, dĩ cứu lô thực.
玄德急止之曰：“朝廷自有公论，汝岂可造次？	Huyền đức cấp chỉ chi viết: "Triều đình tự hữu công luận, nhữ khởi khả tạo thứ?
”军士簇拥卢植去了。	" Quân sĩ thốc ủng lô thực khứ liễu.
关公曰：“卢中郎已被逮，别人领兵，我等去无所依，不如且回涿郡。	Quan công viết: "Lô trung lang dĩ bị đãi, biệt nhân lĩnh binh, ngã đẳng khứ vô sở y, bất như thả hồi trác quận.
”玄德从其言，遂引军北行。	" Huyền đức tòng kì ngôn, toại dẫn quân bắc hành.
行无二日，忽闻山后喊声大震。	Hành vô nhị nhật, hốt văn sơn hậu hảm thanh đại chấn.
玄德引关、张纵马上高冈望之，见汉军大败，后面漫山塞野，黄巾盖地而来，旗上大书“天公将军”。	Huyền đức dẫn quan, trương túng mã thượng cao cương vọng chi, kiến hán quân đại bại, hậu diện mạn sơn tắc dã, hoàng cân cái địa nhi lai, kì thượng đại thư "Thiên công tướng quân".
玄德曰：“此张角也！	Huyền đức viết: "Thử trương giác dã!
可速战！	Khả tốc chiến!
”三人飞马引军而出。	" Tam nhân phi mã dẫn quân nhi xuất.
张角正杀败董卓，乘势赴来，忽遇三人冲杀，角军大乱，败走五十余里。	Trương giác chánh sát bại đổng trác, thừa thế phó lai, hốt ngộ tam nhân trùng sát, giác quân đại loạn, bại tẩu ngũ thập dư lí.

Paragraph 18
三人救了董卓回寨。	Tam nhân cứu liễu đổng trác hồi trại.
卓问三人现居何职。	Trác vấn tam nhân hiện cư hà chức.
玄德曰：“白身。	Huyền đức viết: "Bạch thân.
”卓甚轻之，不为礼。	" trác thậm khinh chi, bất vi lễ.
玄德出，张飞大怒曰：“我等亲赴血战，救了这厮，他却如此无礼。	Huyền đức xuất, trương phi đại nộ viết: "Ngã đẳng thân phó huyết chiến, cứu liễu giá tư, tha khước như thử vô lễ.
若不杀之，难消我气！	Nhược bất sát chi, nan tiêu ngã khí!
”便要提刀入帐来杀董卓。	" Tiện yếu đề đao nhập trướng lai sát đổng trác.
正是：人情势利古犹今，谁识英雄是白身？	Chánh thị: nhân tình thế lợi cổ do kim, thùy thức anh hùng thị bạch thân?
安得快人如翼德，尽诛世上负心人！	An đắc khoái nhân như dực đức, tẫn tru thế thượng phụ tâm nhân!
毕竟董卓性命如何，且听下文分解。第二回张翼德怒鞭督邮何国舅谋诛宦竖	Tất cánh đổng trác tính mệnh như hà, thả thính hạ văn phân giải Đệ nhị hồi trương dực đức nộ tiên đốc bưu hà quốc cữu mưu tru hoạn thụ

Paragraph 19
且说董卓字仲颖，陇西临洮人也，官拜河东太守，自来骄傲。	thả thuyết đổng trác tự trọng dĩnh, lũng tây lâm thao nhân dã, quan bái hà đông thái thủ, tự lai kiêu ngạo.
当日怠慢了玄德，张飞性发，便欲杀之。	Đương nhật đãi mạn liễu huyền đức, trương phi tính phát, tiện dục sát chi.
玄德与关公急止之曰；“他是朝廷命官，岂可擅杀？	Huyền đức dữ quan công cấp chỉ chi viết; "Tha thị triều đình mệnh quan, khởi khả thiện sát?
”飞曰：“若不杀这厮，反要在他部下听令，其实不甘！	" Phi viết: "Nhược bất sát giá tư, phản yếu tại tha bộ hạ thính lệnh, kì thật bất cam!
二兄要便住在此，我自投别处去也！	Nhị huynh yếu tiện trụ tại thử, ngã tự đầu biệt xử khứ dã!
”玄德曰：“我三人义同生死，岂可相离？	" Huyền đức viết: "Ngã tam nhân nghĩa đồng sinh tử, khởi khả tương li?
不若都投别处去便了。	Bất nhược đô đầu biệt xử khứ tiện liễu.
”飞曰：“若如此，稍解吾恨。	" Phi viết: "Nhược như thử, sảo giải ngô hận.
”	"

Paragraph 20
于是三人连夜引军来投朱儁。	Vu thị tam nhân liên dạ dẫn quân lai đầu chu tuấn.
儁待之甚厚，合兵一处，进讨张宝。	Tuấn đãi chi thậm hậu, hợp binh nhất xử, tiến thảo trương bảo.
是时曹操自跟皇甫嵩讨张梁，大战于曲阳。	Thị thời tào thao tự cân hoàng phủ tung thảo trương lương, đại chiến vu khúc dương.
这里朱儁进攻张宝。	Giá lí chu tuấn tiến công trương bảo.
张宝引贼众八九万，屯于山后。	Trương Ngay đêm ấy ba người dẫn quân đến bảo dẫn tặc chúng bát cửu vạn, truân vu sơn hậu.
儁令玄德为其先锋，与贼对敌。	Tuấn lệnh huyền đức vi kì tiên phong, dữ tặc đối địch.
张宝遣副将高升出马搦战，玄德使张飞击之。	Trương bảo khiển phó tướng cao thăng xuất mã nạch chiến, huyền đức sử trương phi kích chi.
飞纵马挺矛，与升交战，不数合，刺升落马。	Phi túng mã đĩnh mâu, dữ thăng giao chiến, bất sổ hợp, thứ thăng lạc mã.
玄德麾军直冲过去。	Huyền đức huy quân trực trùng quá khứ.
张宝就马上披发仗剑，作起妖法。	Trương bảo tựu mã thượng phi phát trượng kiếm, tác khởi yêu pháp.
只见风雷大作，一股黑气从天而降，黑气中似有无限人马杀来。	Chỉ kiến phong lôi đại tác, nhất cổ hắc khí tòng thiên nhi hàng, hắc khí trung tự hữu vô hạn nhân mã sát lai.
玄德连忙回军，军中大乱。	Huyền đức liên mang hồi quân, quân trung đại loạn.
败阵而归，与朱儁计议。	Bại trận nhi quy, dữ chu tuấn kế nghị.
儁曰：“彼用妖术，我来日可宰猪羊狗血，令军士伏于山头；候贼赶来，从高坡上泼之，其法可解。	Tuấn viết: "Bỉ dụng yêu thuật, ngã lai nhật khả tể trư dương cẩu huyết, lệnh quân sĩ phục vu sơn đầu; hậu tặc cản lai, tòng cao pha thượng bát chi, kì pháp khả giải.
”玄德听令，拨关公、张飞各引军一千，伏于山后高冈之上，盛猪羊狗血并秽物准备。	" Huyền đức thính lệnh, bát quan công, trương phi các dẫn quân nhất thiên, phục vu sơn hậu cao cương chi thượng, thịnh trư dương cẩu huyết tịnh uế vật chuẩn bị.
次日，张宝摇旗擂鼓，引军搦战，玄德出迎。	Thứ nhật, trương bảo diêu kì lôi cổ, dẫn quân nạch chiến, huyền đức xuất nghênh.
交锋之际，张宝作法，风雷大作，飞砂走石，黑气漫天，滚滚人马，自天而下。	Giao phong chi tế, trương bảo tác pháp, phong lôi đại tác, phi sa tẩu thạch, hắc khí mạn thiên, cổn cổn nhân mã, tự thiên nhi hạ.
玄德拨马便走，张宝驱兵赶来。将过山头，关、张伏军放起号炮，秽物齐泼。	Huyền đức bát mã tiện tẩu, trương bảo khu đầu, quan, trương phục quân phóng khởi hào pháo, uế vật tề bát.
但见空中纸人草马，纷纷坠地；风雷顿息，砂石不飞。	Đãn kiến không trung chỉ nhân thảo mã, phân phân trụy địa; phong lôi đốn tức, sa thạch

Paragraph 21
张宝见解了法，急欲退军。	trương bảo kiến giải liễu pháp, cấp dục thối quân.
左关公，右张飞，两军都出，背后玄德、朱儁一齐赶上，贼兵大败。	Tả quan công, hữu trương phi, lưỡng quân đô xuất, bối hậu huyền đức, chu tuấn nhất tề cản thượng, tặc binh đại bại.
玄德望见“地公将军”旗号，飞马赶来，张宝落荒而走。	Huyền đức vọng kiến "Địa công tướng quân" kì hào, phi mã cản lai, trương bảo lạc hoang nhi tẩu.
玄德发箭，中其左臂。	Huyền đức phát tiễn, trung kì tả tí.
张宝带箭逃脱，走入阳城，坚守不出。	Trương bảo đái tiễn đào thoát, tẩu nhập dương thành, kiên thủ bất xuất.

Paragraph 22
朱儁引兵围住阳城攻打，一面差人打探皇甫嵩消息。	chu tuấn dẫn binh vi trụ dương thành công đả, nhất diện sai nhân đả tham hoàng phủ tung tiêu tức.
探子回报，具说：“皇甫嵩大获胜捷，朝廷以董卓屡败，命嵩代之。	Tham tử hồi báo, cụ thuyết: "Hoàng phủ tung đại hoạch thắng tiệp, triều đình dĩ đổng trác lũ bại, mệnh tung đại chi.
嵩到时，张角已死；张梁统其众，与我军相拒，被皇甫嵩连胜七阵，斩张梁于曲阳。	Tung đáo thời, trương giác dĩ tử; trương lương thống kì chúng, dữ ngã quân tương cự, bị hoàng phủ tung liên thắng thất trận, trảm trương lương vu khúc dương.
发张角之棺，戮尸枭首，送往京师。	Phát trương giác chi quan, lục thi kiêu thủ, tống vãng kinh sư.
余众俱降。	Dư chúng câu hàng.
朝廷加皇甫嵩为车骑将军，领冀州牧。	Triều đình gia hoàng phủ tung vi xa kỵ tướng quân, lĩnh kí châu mục.
